Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
1959,user1958@yahoo.com,Account Verification,90,0,1,3,0,0
1960,user1959@gmail.com,Offer,78,2,2,7,0,0
1961,user1960@gmail.com,Security Alert,98,0,5,2,0,0
1962,user1961@company.com,Greetings,49,2,2,2,0,0
1963,user1962@company.com,Win Prize,147,9,12,45,0,1
1964,user1963@yahoo.com,Account Verification,91,0,0,4,0,0
1965,user1964@yahoo.com,Win Prize,55,0,3,9,0,0
1966,user1965@outlook.com,Win Prize,88,0,3,2,0,0
1967,user1966@outlook.com,Greetings,152,2,10,33,0,1
1968,user1967@gmail.com,Security Alert,89,1,3,3,0,0
1969,user1968@company.com,Account Verification,140,2,1,4,0,0
1970,user1969@yahoo.com,Invoice,114,0,4,1,0,0
1971,user1970@gmail.com,Security Alert,97,0,7,7,0,0
1972,user1971@company.com,Win Prize,176,8,16,26,0,1
1973,user1972@gmail.com,Win Prize,86,0,2,7,0,0
1974,user1973@company.com,Meeting,106,2,5,7,0,0
1975,user1974@gmail.com,Invoice,153,4,19,28,0,1
1976,user1975@company.com,Win Prize,87,1,1,6,1,0
1977,user1976@gmail.com,Account Verification,152,6,11,5,1,1
1978,user1977@company.com,Project Update,62,1,3,2,1,0
1979,user1978@gmail.com,Account Verification,45,2,0,4,1,0
1980,user1979@yahoo.com,Greetings,79,0,1,9,0,0
1981,user1980@company.com,Project Update,192,5,13,15,0,1
1982,user1981@gmail.com,Account Verification,73,2,2,0,0,0
1983,user1982@yahoo.com,Offer,72,0,8,1,0,0
1984,user1983@company.com,Security Alert,85,0,4,4,1,0
1985,user1984@gmail.com,Offer,75,0,4,8,0,0
1986,user1985@company.com,Offer,100,0,3,0,0,0
1987,user1986@yahoo.com,Meeting,146,4,18,25,0,1
1988,user1987@gmail.com,Invoice,186,2,13,17,0,1
1989,user1988@gmail.com,Account Verification,150,3,16,8,1,1
1990,user1989@yahoo.com,Project Update,105,0,3,2,0,0
1991,user1990@company.com,Project Update,42,1,5,6,0,0
1992,user1991@gmail.com,Win Prize,82,1,6,2,0,0
1993,user1992@company.com,Offer,95,1,1,5,0,0
1994,user1993@outlook.com,Account Verification,98,1,1,3,0,0
1995,user1994@outlook.com,Offer,27,3,2,3,0,0
1996,user1995@company.com,Security Alert,113,1,4,1,1,0
1997,user1996@company.com,Greetings,88,0,2,2,0,0
1998,user1997@yahoo.com,Project Update,94,2,4,9,0,0
1999,user1998@company.com,Offer,87,1,2,0,0,0
2000,user1999@outlook.com,Project Update,182,6,17,49,1,1
2001,user2000@company.com,Win Prize,152,4,19,23,0,1
2002,user2001@gmail.com,Security Alert,202,5,13,52,0,1
2003,user2002@company.com,Win Prize,84,0,3,5,0,0
2004,user2003@gmail.com,Security Alert,92,1,3,7,0,0
2005,user2004@company.com,Project Update,166,9,15,48,0,1
2006,user2005@gmail.com,Win Prize,181,7,13,47,0,1
2007,user2006@company.com,Meeting,116,0,3,1,0,0
2008,user2007@gmail.com,Win Prize,219,4,22,56,1,1
2009,user2008@company.com,Account Verification,206,5,21,3,1,1
2010,user2009@gmail.com,Invoice,176,7,19,1,0,1
2011,user2010@outlook.com,Security Alert,107,0,2,2,0,0
2012,user2011@outlook.com,Invoice,81,0,1,8,0,0
2013,user2012@gmail.com,Account Verification,63,2,5,0,0,0
2014,user2013@company.com,Offer,71,0,4,7,0,0
2015,user2014@gmail.com,Win Prize,180,4,9,1,0,1
2016,user2015@company.com,Greetings,181,4,22,15,0,1
2017,user2016@gmail.com,Security Alert,120,1,2,3,0,0
2018,user2017@outlook.com,Security Alert,205,5,17,40,0,1
2019,user2018@gmail.com,Security Alert,167,5,10,10,1,1
2020,user2019@yahoo.com,Meeting,105,2,4,8,0,0
2021,user2020@outlook.com,Security Alert,163,5,18,40,1,1
2022,user2021@gmail.com,Win Prize,157,6,14,43,0,1
2023,user2022@gmail.com,Offer,71,2,1,1,0,0
2024,user2023@company.com,Project Update,78,0,0,5,0,0
2025,user2024@company.com,Account Verification,51,0,3,9,0,0
2026,user2025@yahoo.com,Meeting,91,1,4,0,1,0
2027,user2026@gmail.com,Invoice,173,4,13,3,0,1
2028,user2027@outlook.com,Project Update,179,6,18,47,1,1
2029,user2028@outlook.com,Offer,62,1,3,1,1,0
2030,user2029@yahoo.com,Security Alert,121,1,4,1,0,0
2031,user2030@company.com,Account Verification,165,2,15,16,0,1
2032,user2031@gmail.com,Offer,108,1,3,1,0,0
2033,user2032@yahoo.com,Account Verification,20,2,4,3,0,0
2034,user2033@gmail.com,Invoice,70,1,4,4,0,0
2035,user2034@outlook.com,Project Update,99,2,2,9,0,0
2036,user2035@gmail.com,Offer,180,9,15,48,0,1
2037,user2036@outlook.com,Greetings,98,0,3,3,0,0
2038,user2037@company.com,Greetings,90,2,3,9,1,0
2039,user2038@yahoo.com,Project Update,66,2,2,0,0,0
2040,user2039@company.com,Greetings,162,6,18,41,0,1
2041,user2040@gmail.com,Greetings,68,3,3,5,1,0
2042,user2041@gmail.com,Offer,153,2,22,21,1,1
2043,user2042@gmail.com,Account Verification,76,2,3,9,0,0
2044,user2043@yahoo.com,Security Alert,163,6,9,41,1,1
2045,user2044@outlook.com,Account Verification,164,4,16,59,1,1
2046,user2045@outlook.com,Meeting,61,0,5,5,0,0
2047,user2046@outlook.com,Security Alert,47,2,7,6,0,0
2048,user2047@outlook.com,Invoice,20,0,5,8,0,0
2049,user2048@company.com,Project Update,64,0,4,9,1,0
2050,user2049@gmail.com,Win Prize,103,3,2,2,0,0
2051,user2050@company.com,Project Update,62,0,2,3,0,0
2052,user2051@outlook.com,Security Alert,91,2,4,0,0,0
2053,user2052@outlook.com,Win Prize,123,0,6,2,0,0
2054,user2053@yahoo.com,Greetings,171,3,9,26,0,1
2055,user2054@yahoo.com,Security Alert,177,10,16,46,0,1
2056,user2055@yahoo.com,Offer,49,3,4,2,1,0
2057, ,Security Alert,183,5,8,19,0,1
2058,user2057@yahoo.com,Security Alert,78,0,2,5,0,0
2059,user2058@outlook.com,Win Prize,66,2,1,6,1,0
2060,user2059@gmail.com,Invoice,67,0,6,4,0,0
2061,user2060@gmail.com,Greetings,52,0,2,9,0,0
2062,user2061@gmail.com,Meeting,90,1,2,9,0,0
2063,user2062@company.com,Project Update,27,2,4,7,0,0
2064,user2063@outlook.com,Greetings,72,0,2,0,0,0
2065,user2064@outlook.com,Greetings,173,4,24,36,0,1
2066,user2065@yahoo.com,Offer,181,4,11,36,0,1
2067,user2066@company.com,Security Alert,183,5,14,13,1,1
2068,user2067@yahoo.com,Meeting,166,2,19,44,1,1
2069,user2068@company.com,Greetings,85,1,3,2,0,0
2070,user2069@gmail.com,Project Update,90,2,1,6,0,0
2071,user2070@company.com,Win Prize,186,1,17,56,1,1
2072,user2071@company.com,Invoice,207,8,14,53,1,1
2073,user2072@company.com,Project Update,193,5,9,11,1,1
2074,user2073@gmail.com,Meeting,100,0,3,3,0,0
2075,user2074@yahoo.com,Account Verification,69,1,4,3,0,0
2076,user2075@gmail.com,Project Update,111,1,4,5,0,0
2077,user2076@outlook.com,Offer,,0,4,7,1,0
2078,user2077@yahoo.com,Offer,92,2,3,5,0,0
2079,user2078@yahoo.com,Offer,171,6,14,49,0,1
2080,user2079@company.com,Project Update,71,3,2,6,0,0
2081,user2080@outlook.com,Win Prize,155,4,19,18,0,1
2082,user2081@company.com,Account Verification,54,0,2,9,0,0
2083,user2082@yahoo.com,Account Verification,65,1,3,0,0,0
2084,user2083@outlook.com,Project Update,189,2,15,20,0,1
2085,user2084@company.com,Offer,101,1,6,3,0,0
2086,user2085@company.com,Win Prize,109,0,8,9,0,0
2087,user2086@yahoo.com,Security Alert,76,3,4,3,0,0
2088,user2087@gmail.com,Offer,78,0,3,9,1,0
2089,user2088@yahoo.com,Account Verification,118,0,1,7,0,0
2090,user2089@company.com,Security Alert,158,3,13,44,0,1
2091,user2090@yahoo.com,Win Prize,178,5,18,58,1,1
2092,user2091@company.com,Meeting,209,12,14,58,1,1
2093,user2092@yahoo.com,Account Verification,163,3,13,25,1,1
2094,user2093@company.com,Win Prize,116,1,1,6,0,0
2095,user2094@outlook.com,Greetings,70,0,6,7,1,0
2096,user2095@outlook.com,Offer,169,99,19,52,0,1
2097,user2096@gmail.com,Account Verification,80,2,6,4,1,0
2098,user2097@gmail.com,Win Prize,222,7,23,2,0,1
2099,user2098@gmail.com,Security Alert,74,2,2,4,0,0
2100,user2099@outlook.com,Greetings,183,3,18,43,0,1
2101,user2100@gmail.com,Greetings,56,1,1,2,0,0
2102,user2101@outlook.com,Offer,41,1,5,8,0,0
2103,user2102@outlook.com,Project Update,80,1,1,9,1,0
2104,user2103@outlook.com,Project Update,160,5,10,6,0,1
2105,user2104@gmail.com,Account Verification,23,2,6,2,0,0
2106,user2105@gmail.com,Project Update,84,0,6,1,0,0
2107,user2106@yahoo.com,Win Prize,202,4,17,47,1,1
2108,user2107@outlook.com,Project Update,102,1,3,1,0,0
2109,user2108@outlook.com,Greetings,188,5,14,11,0,1
2110,user2109@company.com,Invoice,93,2,1,7,0,0
2111,user2110@company.com,Offer,69,1,5,1,0,0
2112,user2111@company.com,Win Prize,73,2,2,9,0,0
2113,user2112@yahoo.com,Project Update,63,2,3,2,1,0
2114,user2113@company.com,Account Verification,87,1,4,6,0,0
2115,user2114@gmail.com,Invoice,221,7,18,28,0,1
2116,user2115@yahoo.com,Project Update,161,3,10,39,1,1
2117,user2116@yahoo.com,Project Update,108,0,3,7,0,0
2118,user2117@outlook.com,Offer,59,1,2,8,1,0
2119,user2118@outlook.com,Account Verification,33,0,3,7,0,0
2120,user2119@outlook.com,Greetings,180,3,16,55,0,1
2121,user2120@outlook.com,Greetings,85,0,2,8,0,0
2122,user2121@company.com,Win Prize,80,1,1,4,0,0
2123,user2122@yahoo.com,Meeting,79,0,2,7,0,0
2124,user2123@yahoo.com,Security Alert,43,1,1,1,1,0
2125,user2124@outlook.com,Invoice,81,1,2,8,0,0
2126,user2125@yahoo.com,Win Prize,55,2,5,1,0,0
2127,user2126@company.com,Invoice,107,3,4,1,0,0
2128,user2127@gmail.com,Invoice,203,6,10,36,0,1
2129,user2128@company.com,Meeting,97,0,3,1,0,0
2130,user2129@gmail.com,Account Verification,65,1,2,3,0,0
2131,user2130@gmail.com,Invoice,153,6,16,46,1,1
2132,user2131@outlook.com,Win Prize,50,1,4,7,0,0
2133,user2132@gmail.com,Account Verification,103,1,3,9,1,0
2134,user2133@outlook.com,Security Alert,69,0,3,7,0,0
2135,user2134@yahoo.com,Offer,150,4,19,46,0,1
2136,user2135@company.com,Win Prize,91,1,2,2,0,0
2137,user2136@yahoo.com,Win Prize,75,1,1,4,1,0
2138,user2137@gmail.com,Meeting,184,4,15,47,1,1
2139,user2138@outlook.com,Project Update,88,1,5,8,0,0
2140,user2139@company.com,Greetings,66,1,2,8,0,0
2141,user2140@outlook.com,Greetings,61,0,1,4,0,0
2142,user2141@yahoo.com,Win Prize,57,0,6,4,0,0
2143,user2142@company.com,Account Verification,82,0,3,3,0,0
2144,user2143@outlook.com,Project Update,84,1,4,2,0,0
2145,user2144@company.com,Security Alert,115,1,7,7,0,0
2146,user2145@gmail.com,Greetings,66,2,2,8,1,0
2147,user2146@outlook.com,Project Update,78,1,4,3,0,0
2148,user2147@company.com,Offer,168,1,15,40,0,1
2149,user2148@yahoo.com,Offer,181,6,9,54,0,1
2150,user2149@gmail.com,Meeting,60,0,4,4,0,0
2151,user2150@yahoo.com,Project Update,163,9,15,41,1,1
2152,user2151@outlook.com,Greetings,43,1,3,2,1,0
2153,user2152@gmail.com,Greetings,51,2,2,4,1,0
2154,user2153@company.com,Offer,81,2,3,4,0,0
2155,user2154@gmail.com,Account Verification,78,1,2,9,0,0
2156,user2155@outlook.com,Security Alert,161,5,18,49,0,1
2157,user2156@gmail.com,Project Update,164,3,13,19,0,1
2158,user2157@yahoo.com,Account Verification,89,2,1,1,0,0
2159,user2158@company.com,Account Verification,109,0,5,4,1,0
2160,user2159@yahoo.com,Win Prize,67,1,4,6,0,0
2161,user2160@company.com,Account Verification,96,1,1,8,0,0
2162,user2161@yahoo.com,Offer,71,0,2,0,0,0
2163,user2162@gmail.com,Account Verification,82,1,4,9,0,0
2164,user2163@yahoo.com,Offer,93,0,4,3,1,0
2165,user2164@outlook.com,Offer,69,3,1,7,0,0
2166,user2165@company.com,Security Alert,95,0,5,5,0,0
2167,user2166@gmail.com,Win Prize,126,0,2,0,0,0
2168,user2167@yahoo.com,Offer,75,0,2,4,0,0
2169,user2168@gmail.com,Greetings,187,3,19,55,1,1
2170,user2169@company.com,Offer,86,1,5,5,0,0
2171,user2170@company.com,Security Alert,32,0,2,3,0,0
2172,user2171@outlook.com,Meeting,126,1,4,4,0,0
2173,user2172@yahoo.com,Meeting,73,1,3,5,0,0
2174,user2173@gmail.com,Win Prize,81,4,1,0,0,0
2175,user2174@gmail.com,Offer,202,6,14,41,0,1
2176,user2175@outlook.com,Win Prize,156,0,18,35,0,1
2177,user2176@company.com,Meeting,69,3,5,5,0,0
2178,user2177@yahoo.com,Invoice,156,3,-1,9,0,1
2179,user2178@yahoo.com,Meeting,110,1,0,3,1,0
2180,user2179@company.com,Security Alert,189,7,23,27,0,1
2181,user2180@outlook.com,Account Verification,99,1,3,7,0,0
2182,user2181@outlook.com,Greetings,87,0,6,4,0,0
2183,user2182@outlook.com,Greetings,123,1,2,0,0,0
2184,user2183@gmail.com,Project Update,219,11,18,37,1,1
2185,user2184@gmail.com,Win Prize,29,0,2,3,0,0
2186,user2185@gmail.com,Offer,103,0,6,3,0,0
2187,user2186@company.com,Invoice,34,1,3,3,0,0
2188,user2187@company.com,Win Prize,60,2,5,1,0,0
2189,user2188@yahoo.com,Offer,83,1,3,9,0,0
2190,user2189@company.com,Meeting,62,2,6,7,0,0
2191,user2190@gmail.com,Security Alert,104,0,2,7,0,0
2192,user2191@company.com,Greetings,190,7,15,2,0,1
2193,user2192@yahoo.com,Meeting,78,0,2,3,0,0
2194,user2193@yahoo.com,Greetings,78,1,1,6,0,0
2195,user2194@gmail.com,Security Alert,72,1,1,0,0,0
2196,user2195@company.com,Account Verification,130,6,14,20,0,1
2197,user2196@outlook.com,Project Update,95,0,3,0,1,0
2198,user2197@yahoo.com,Meeting,181,5,18,15,0,1
2199,user2198@gmail.com,Offer,90,1,4,8,1,0
2200,user2199@company.com,Offer,144,2,0,4,0,0
2201,user2200@yahoo.com,Project Update,59,2,3,4,0,0
2202,user2201@gmail.com,Security Alert,99,0,1,9,0,0
2203,user2202@gmail.com,Security Alert,85,2,5,5,0,0
2204,user2203@company.com,Project Update,145,4,18,4,0,1
2205,user2204@gmail.com,Win Prize,63,0,2,2,0,0
2206,user2205@outlook.com,Invoice,97,0,2,2,1,0
2207,user2206@company.com,Security Alert,112,4,3,5,0,0
2208,user2207@gmail.com,Meeting,66,0,6,7,0,0
2209,user2208@company.com,Win Prize,55,1,1,5,0,0
2210,user2209@outlook.com,Invoice,143,2,3,7,0,0
2211,user2210@yahoo.com,Win Prize,99,0,3,1,0,0
2212,user2211@company.com,Invoice,154,7,11,52,1,1
2213,user2212@outlook.com,Meeting,117,1,3,8,1,0
2214,user2213@gmail.com,Project Update,72,1,4,6,1,0
2215,user2214@yahoo.com,Invoice,106,1,3,5,0,0
2216,user2215@yahoo.com,Greetings,51,2,1,5,0,0
2217,user2216@yahoo.com,Project Update,103,2,4,0,0,0
2218,user2217@outlook.com,Greetings,93,0,1,9,0,0
2219,user2218@yahoo.com,Meeting,66,1,6,3,1,0
2220,user2219@company.com,Project Update,85,1,1,3,0,0
2221,user2220@yahoo.com,Offer,111,2,3,4,0,0
2222,user2221@gmail.com,Greetings,57,1,4,0,0,0
2223,user2222@company.com,Offer,85,2,1,2,0,0
2224,user2223@company.com,Security Alert,180,1,15,43,0,1
2225,user2224@yahoo.com,Project Update,84,1,2,8,1,0
2226,user2225@outlook.com,Greetings,47,1,4,4,0,0
2227,user2226@outlook.com,Win Prize,179,6,5,53,1,1
2228,user2227@gmail.com,Win Prize,77,0,0,0,0,0
2229,user2228@company.com,Offer,131,9,14,35,0,1
2230,user2229@outlook.com,Project Update,55,0,4,7,0,0
2231,user2230@company.com,Meeting,207,4,13,0,1,1
2232,user2231@company.com,Win Prize,188,4,10,51,0,1
2233,user2232@gmail.com,Project Update,129,1,1,3,0,0
2234,user2233@yahoo.com,Project Update,50,0,2,2,0,0
2235,user2234@gmail.com,Account Verification,104,1,3,8,0,0
2236,user2235@yahoo.com,Greetings,73,0,1,7,0,0
2237,user2236@yahoo.com,Offer,79,2,4,9,1,0
2238,user2237@outlook.com,Account Verification,162,6,20,30,0,1
2239,user2238@outlook.com,Invoice,198,3,9,51,1,1
2240,user2239@gmail.com,Invoice,111,1,2,8,0,0
2241,user2240@gmail.com,Win Prize,86,0,2,5,0,0
2242,user2241@yahoo.com,Meeting,178,8,16,47,1,1
2243,user2242@yahoo.com,Invoice,98,1,5,8,0,0
2244,user2243@company.com,Security Alert,195,3,18,4,0,1
2245,user2244@gmail.com,Meeting,71,2,3,9,1,0
2246,user2245@company.com,Greetings,178,5,14,49,0,1
2247,user2246@outlook.com,Meeting,63,2,3,8,1,0
2248,user2247@outlook.com,Security Alert,67,2,1,3,1,0
2249,user2248@gmail.com,Meeting,134,1,6,8,0,0
2250,user2249@yahoo.com,Greetings,,4,10,31,0,1
2251,user2250@gmail.com,Greetings,226,4,15,11,1,1
2252,user2251@gmail.com,Project Update,60,2,0,4,0,0
2253,user2252@company.com,Project Update,227,8,17,21,0,1
2254,user2253@gmail.com,Offer,112,0,1,1,0,0
2255,user2254@gmail.com,Invoice,83,0,5,5,0,0
2256,user2255@outlook.com,Invoice,178,9,24,33,0,1
2257,user2256@yahoo.com,Invoice,173,4,20,51,0,1
2258,user2257@gmail.com,Security Alert,99,1,2,8,0,0
2259,user2258@company.com,Security Alert,175,2,18,13,0,1
2260,user2259@yahoo.com,Security Alert,51,2,4,6,0,0
2261,user2260@yahoo.com,Account Verification,99,0,4,7,0,0
2262,user2261@gmail.com,Project Update,36,1,2,8,0,0
2263,user2262@company.com,Account Verification,86,1,3,3,0,0
2264,user2263@gmail.com,Win Prize,85,1,4,7,0,0
2265,user2264@yahoo.com,Account Verification,194,6,15,25,0,1
2266,user2265@outlook.com,Win Prize,116,3,1,5,0,0
2267,user2266@company.com,Project Update,109,1,5,1,0,0
2268,user2267@outlook.com,Project Update,186,11,12,8,0,1
2269,user2268@outlook.com,Account Verification,54,2,5,6,0,0
2270,user2269@company.com,Project Update,33,0,1,9,1,0
2271,user2270@yahoo.com,Security Alert,192,4,16,6,0,1
2272,user2271@company.com,Offer,212,7,9,25,0,1
2273,user2272@outlook.com,Greetings,103,0,2,0,1,0
2274,user2273@company.com,Account Verification,63,1,1,6,0,0
2275,user2274@gmail.com,Meeting,118,1,5,9,0,0
2276,user2275@outlook.com,Meeting,58,1,5,0,0,0
2277,user2276@yahoo.com,Offer,108,2,1,5,0,0
2278,user2277@gmail.com,Offer,186,7,9,39,1,1
2279,user2278@yahoo.com,Security Alert,83,0,3,8,1,0
2280,user2279@outlook.com,Meeting,90,1,4,5,0,0
2281,user2280@outlook.com,Win Prize,129,0,3,7,0,0
2282,user2281@gmail.com,Meeting,55,3,2,7,0,0
2283,user2282@company.com,Project Update,71,2,4,4,1,0
2284,user2283@yahoo.com,Win Prize,147,2,14,17,1,1
2285,user2284@outlook.com,Project Update,149,3,14,11,1,1
2286,user2285@yahoo.com,Security Alert,90,0,6,3,0,0
2287,user2286@outlook.com,Offer,84,1,5,8,0,0
2288,user2287@gmail.com,Account Verification,54,1,3,9,0,0
2289,user2288@yahoo.com,Invoice,66,1,1,2,1,0
2290,user2289@outlook.com,Greetings,206,4,7,13,0,1
2291,user2290@yahoo.com,Greetings,167,6,12,21,1,1
2292,user2291@gmail.com,Offer,61,0,2,5,0,0
2293,user2292@gmail.com,Account Verification,72,1,6,4,0,0
2294,user2293@gmail.com,Meeting,103,1,6,5,1,0
2295,user2294@outlook.com,Project Update,220,7,16,1,0,1
2296,user2295@company.com,Account Verification,123,10,16,16,1,1
2297,user2296@gmail.com,Security Alert,179,6,11,22,0,1
2298,user2297@gmail.com,Account Verification,69,1,2,2,1,0
2299,user2298@gmail.com,Offer,55,0,3,4,0,0
2300,user2299@gmail.com,Project Update,59,2,3,2,1,0
2301,user2300@yahoo.com,Project Update,90,2,3,4,1,0
2302,user2301@yahoo.com,Win Prize,32,0,2,7,1,0
2303,user2302@gmail.com,Account Verification,70,3,1,3,1,0
2304,user2303@company.com,Invoice,89,0,4,7,0,0
2305,user2304@yahoo.com,Account Verification,180,9,16,42,1,1
2306,user2305@outlook.com,Account Verification,108,0,2,3,0,0
2307,user2306@yahoo.com,Win Prize,33,1,1,4,0,0
2308,user2307@outlook.com,Invoice,90,1,3,0,0,0
2309,user2308@company.com,Meeting,85,0,4,9,1,0
2310,user2309@company.com,Offer,105,5,15,40,0,1
2311,user2310@gmail.com,Account Verification,169,3,19,10,0,1
2312,user2311@company.com,Win Prize,61,1,2,8,0,0
2313,user2312@yahoo.com,Greetings,108,0,1,9,0,0
2314, ,Greetings,62,1,3,5,0,0
2315,user2314@company.com,Security Alert,70,0,5,6,0,0
2316,user2315@yahoo.com,Security Alert,185,6,20,58,0,1
2317,user2316@gmail.com,Offer,41,2,5,6,1,0
2318,user2317@company.com,Project Update,88,2,3,3,0,0
2319,user2318@gmail.com,Invoice,159,9,10,40,0,1
2320,user2319@company.com,Account Verification,122,1,2,5,0,0
2321,user2320@outlook.com,Project Update,190,5,19,25,0,1
2322,user2321@yahoo.com,Project Update,120,1,0,4,0,0
2323,user2322@outlook.com,Meeting,48,0,7,8,0,0
2324,user2323@outlook.com,Win Prize,90,2,4,1,0,0
2325,user2324@outlook.com,Greetings,35,1,2,2,0,0
2326,user2325@yahoo.com,Greetings,168,9,8,47,0,1
2327,user2326@gmail.com,Security Alert,59,1,3,6,0,0
2328,user2327@yahoo.com,Project Update,203,5,14,9,0,1
2329,user2328@yahoo.com,Invoice,67,1,7,0,1,0
2330,user2329@gmail.com,Meeting,109,1,7,8,0,0
2331,user2330@yahoo.com,Win Prize,108,3,6,3,0,0
2332,user2331@outlook.com,Meeting,102,1,7,3,0,0
2333,user2332@outlook.com,Invoice,75,2,1,9,1,0
2334,user2333@outlook.com,Greetings,81,2,0,8,1,0
2335,user2334@company.com,Meeting,188,3,11,57,1,1
2336,user2335@outlook.com,Security Alert,131,1,1,7,1,0
2337,user2336@yahoo.com,Security Alert,170,6,11,34,0,1
2338,user2337@outlook.com,Greetings,170,8,28,5,1,1
2339,user2338@yahoo.com,Meeting,85,3,0,0,0,0
2340,user2339@company.com,Meeting,44,0,3,6,0,0
2341,user2340@outlook.com,Win Prize,87,1,7,5,0,0
2342,user2341@gmail.com,Offer,60,0,5,6,0,0
2343,user2342@yahoo.com,Offer,118,1,1,0,0,0
2344,user2343@gmail.com,Greetings,59,0,4,6,0,0
2345,user2344@gmail.com,Invoice,39,1,2,0,0,0
2346,user2345@company.com,Offer,87,0,3,1,0,0
2347,user2346@outlook.com,Invoice,212,5,17,11,0,1
2348,user2347@gmail.com,Offer,60,0,8,0,1,0
2349,user2348@company.com,Security Alert,71,0,2,8,1,0
2350,user2349@company.com,Invoice,67,0,3,5,0,0
2351,user2350@outlook.com,Greetings,71,1,1,9,0,0
2352,user2351@gmail.com,Win Prize,143,7,17,34,1,1
2353,user2352@yahoo.com,Greetings,67,0,2,4,0,0
2354,user2353@gmail.com,Meeting,197,2,14,37,0,1
2355,user2354@yahoo.com,Offer,75,1,7,7,0,0
2356,user2355@outlook.com,Greetings,42,0,5,4,0,0
2357,user2356@company.com,Win Prize,172,7,9,58,1,1
2358,user2357@gmail.com,Project Update,50,3,1,9,0,0
2359,user2358@outlook.com,Project Update,75,0,4,1,0,0
2360,user2359@outlook.com,Security Alert,175,3,22,16,1,1
2361,user2360@outlook.com,Meeting,120,3,1,7,0,0
2362,user2361@outlook.com,Account Verification,197,9,11,42,1,1
2363,user2362@gmail.com,Offer,191,6,16,32,0,1
2364,user2363@yahoo.com,Win Prize,66,0,2,3,0,0
2365,user2364@outlook.com,Account Verification,173,4,14,48,0,1
2366,user2365@yahoo.com,Invoice,75,1,1,3,0,0
2367,user2366@company.com,Security Alert,94,1,3,7,0,0
2368,user2367@company.com,Security Alert,106,1,3,7,1,0
2369,user2368@yahoo.com,Account Verification,39,1,1,6,1,0
2370,user2369@outlook.com,Project Update,77,0,3,1,0,0
2371,user2370@company.com,Win Prize,145,3,12,42,0,1
2372,user2371@yahoo.com,Win Prize,110,0,4,7,0,0
2373,user2372@yahoo.com,Win Prize,113,1,5,6,1,0
2374,user2373@outlook.com,Win Prize,46,3,2,6,0,0
2375,user2374@company.com,Win Prize,83,1,3,0,0,0
2376,user2375@yahoo.com,Project Update,63,0,6,6,0,0
2377,user2376@gmail.com,Invoice,87,0,1,6,0,0
2378,user2377@yahoo.com,Project Update,76,1,2,4,0,0
2379,user2378@yahoo.com,Meeting,63,0,3,0,0,0
2380,user2379@outlook.com,Account Verification,197,8,10,39,0,1
2381,user2380@company.com,Offer,91,0,4,6,0,0
2382,user2381@company.com,Offer,157,5,13,45,0,1
2383,user2382@yahoo.com,Security Alert,83,0,4,6,0,0
2384,user2383@gmail.com,Win Prize,186,3,12,38,0,1
2385,user2384@yahoo.com,Meeting,63,0,1,8,0,0
